2.02188,3.98176,15.4282
1.77681,3.91494,16.1555
1.91818,4.36313,15.2112
1.91472,3.59808,15.4698
2.00808,4.10536,15.4884
1.95482,4.18649,15.1831
1.70908,4.26837,16.2601
1.58918,5.75472,17.2478
1.37912,5.30766,19.2534
1.69872,5.25758,16.2045
1.96164,4.21919,15.2761
1.9569,3.46134,15.4895
2.06066,3.76142,15.5216
2.07056,3.20302,15.6893
1.91073,3.94479,15.0049
1.85942,4.48091,15.1433
2.00517,3.3843,15.4513
1.90556,4.48992,15.3492
1.93162,3.86418,15.0202
1.9907,3.77256,15.1011
1.91991,3.90311,15.0136
1.78662,4.47073,15.2683
2.11728,4.68094,18.5976
1.86981,4.1104,15.0235
1.7881,4.68862,15.3401
1.92189,4.44757,15.3799
1.82587,4.15136,15.2201
1.86058,4.61455,15.3356
1.89879,3.91513,15.0648
1.8085,4.38491,15.1742
1.69387,5.5224,16.7561
1.86693,3.70376,15.6368
1.77675,5.18299,16.1941
1.7157,4.3606,16.0104
1.88001,5.01091,16.4638
1.80701,4.24999,15.2573
1.79045,4.8653,15.5645
1.77561,4.38542,15.3792
1.98523,4.02377,15.1916
1.86094,4.047,15.11
1.86054,4.20133,15.0181
1.91414,4.06857,14.9649
1.80328,4.53386,15.208
1.63129,4.48578,16.9216
2.00604,4.34149,15.9625
1.65343,4.83139,16.2002
1.63329,5.64049,16.9695
1.47804,5.57338,17.8156
1.2666,7.15341,20.5403
1.24024,6.94922,20.4433
1.46768,5.62865,17.92
1.51747,5.11106,17.5928
1.61123,5.96546,17.69
1.74888,4.56543,15.481
2.02542,4.07367,15.6074
1.9743,3.93883,15.0708
1.81894,4.37858,15.1301
1.86005,3.45525,16.377
1.81663,4.83465,15.5723
1.59592,4.89188,16.8072
1.88925,4.8557,16.0921
1.66382,4.41596,16.5919
1.57935,6.02307,17.8004
1.60198,4.66934,17.0166
1.68747,5.16874,16.0915
1.76065,5.09973,15.9483
1.63419,4.56135,16.7445
1.90927,4.63379,15.6853
1.87848,3.72071,15.4955
2.35681,2.76574,18.0719
2.24602,3.30224,17.1593
1.72608,4.82104,15.636
1.96483,3.05099,16.5018
2.04961,3.44612,15.4022
2.25797,2.7635,17.0179
2.05292,2.32861,18.0786
1.79672,3.63354,16.6619
1.75615,5.21283,16.1864
1.84384,4.33689,15.0538
1.69659,4.65686,15.8778
1.80423,4.38486,15.1954
1.76051,4.78049,15.4769
2.01067,3.66894,15.1801
1.80544,4.42809,15.182
1.94848,3.61873,15.2474
1.97099,3.9761,15.0751
1.98754,3.82288,15.0908
2.08544,3.03962,15.9489
2.10783,3.65202,15.875
1.94925,3.62421,15.2363
1.90863,3.77975,15.1849
1.9718,4.15727,15.2601
1.97705,3.59124,15.2092
1.93906,3.73477,15.1229
1.67172,4.91583,16.0119
1.67609,4.74529,16.0221
1.70146,4.6037,15.8702
1.80461,5.03094,15.9502
1.80533,3.90705,15.8243
1.5439,5.66723,17.3148
1.82768,4.75924,15.4684
1.86048,4.48507,15.1501
1.56479,4.90416,17.1955
1.88067,4.404,15.1073
1.89578,3.92755,15.0644
2.02468,3.85404,15.3099
1.92999,3.53059,15.507
1.91179,4.18477,14.998
2.03614,3.11694,15.8782
2.02264,3.57289,15.2516
2.05505,3.46335,15.4114
1.98918,4.19849,15.4725
2.1003,2.85713,16.2912
2.16711,2.32462,17.432
2.58106,1.1014,20.5625
2.31454,2.1125,17.9855
2.29934,2.08281,17.9823
2.34865,2.30265,17.9789
2.21434,1.58609,19.3455
1.92242,3.40328,15.8702
2.08453,4.17714,16.5827
1.92672,3.39561,15.8532
1.80727,5.20683,16.4348
1.76125,5.1229,15.9986
1.70622,4.45474,15.9831
1.71642,5.31255,16.3175
1.87471,4.05735,15.038
1.72352,4.94121,15.7292
2.12793,3.30639,15.868
1.91881,3.76518,15.1575
2.03012,4.12373,15.7534
2.08446,3.02418,15.9765
2.00247,4.0584,15.3644
1.99879,3.446,15.3678
2.21103,3.06811,16.5683
2.19238,2.86187,16.4918
1.95129,3.93259,15.0009
1.87858,4.4927,15.2145
1.78757,4.51014,15.2608
1.85243,3.84011,15.4804
1.85909,4.30106,15.0213
1.88049,4.04086,15.028
1.70406,4.92178,15.7997
1.56219,5.44397,17.0226
1.85995,4.69964,15.4918
1.87714,3.6,15.7866
1.88884,4.62585,15.5116
1.91806,3.66249,15.3229
1.94939,4.10235,15.0652
1.74497,4.67371,15.4934
1.62329,5.25733,16.4793
1.63159,4.53084,16.8339
1.9113,4.46172,15.3341
1.88706,4.13472,14.9753
1.93877,3.90149,14.9956
2.04393,3.50833,15.3491
1.96117,3.85486,15.0242
1.87882,4.35874,15.0587
1.74114,4.16553,16.0489
1.63132,4.81925,16.4498
1.91741,4.42005,15.2992
2.04274,3.12902,15.8344
2.10767,4.00773,16.497
1.98781,3.22516,15.846
1.9447,3.06375,16.6546
1.85362,3.17199,17.3759
2.11759,4.36368,17.6076
1.66732,2.92031,20.8664
1.73999,4.79096,15.5559
1.80964,4.5003,15.1779
1.70679,4.35154,16.1358
1.6431,5.19839,16.3168
1.69112,4.95121,15.8867
1.86931,5.01099,16.3612
1.8344,5.01815,16.0957
1.93355,3.30449,16.0394
1.96508,4.45916,15.7912
1.94807,3.15593,16.3369
2.10215,4.27656,17.1144
1.98144,3.94696,15.1077
1.78252,4.2738,15.4269
2.02474,3.87466,15.3287
1.74373,3.52542,17.777
1.7166,6.54055,20.036
1.61387,4.79021,16.6903
1.55937,5.32498,17.0122
1.7917,4.87875,15.5892
1.83235,4.22304,15.1219
1.91268,4.30986,15.1118
1.9415,3.69703,15.1617
2.04457,3.66623,15.3391
1.97048,3.63689,15.1665
2.08362,3.68864,15.6655
2.08272,3.13504,15.7966
2.00396,2.77884,17.0129
2.12493,4.02413,16.7853
1.83075,4.71754,15.4054
1.75296,3.61774,17.343
1.94705,3.93123,14.9944
2.05588,3.37065,15.4768
1.75817,4.74433,15.4578
2.0426,3.37039,15.4532
2.08702,3.17533,15.7506
2.05879,3.11591,15.83
2.08231,3.66345,15.6304
1.94077,3.59597,15.3179
1.81969,4.76131,15.4489
1.87966,3.79003,15.3504
2.13197,3.36185,15.9071
2.04336,2.90257,16.3686
2.07417,3.98258,15.9965
1.8747,3.21984,16.942
1.78314,4.62726,15.3095
1.85613,4.15621,15.0503
2.07489,3.54588,15.5079
1.95013,3.88706,15.0045
1.87711,3.86229,15.2467
1.96539,3.76216,15.0642
2.05949,3.54929,15.4115
1.99479,3.70228,15.1279
1.96066,3.31274,15.8027
1.93322,3.09918,16.6597
2.10894,2.49317,17.1827
2.15668,2.31292,17.4941
2.01317,4.23779,15.8021
1.90658,3.2126,16.5869
2.03605,4.58488,17.0586
1.71619,3.8582,17.174
1.95348,4.5434,15.881
1.8469,4.77912,15.589
1.66197,4.63265,16.2797
1.7223,5.39206,16.5121
1.44778,5.66851,18.1223
1.56715,6.07584,17.9179
1.66657,5.12159,16.1289
1.8435,4.10925,15.1485
1.74741,5.18833,16.1066
1.60825,4.86083,16.6859
1.93382,4.05124,14.9857
1.74013,4.7579,15.5398
1.95619,3.93845,15.0114
1.9759,3.6947,15.1105
1.89664,4.29918,15.0456
1.71846,4.46966,15.8275
1.79117,5.07489,15.9933
1.8256,4.31765,15.1131
1.89581,4.26077,15.014
1.73676,4.58499,15.5643
1.86911,4.46387,15.1454
1.97624,3.85321,15.0568
2.18097,3.0928,16.3005
2.06139,3.30052,15.5574
2.04254,3.65302,15.3237
2.13639,3.0488,16.0444
1.93479,4.01167,14.9792
2.09721,3.37441,15.6518
2.02405,2.93498,16.3896
2.03053,2.05118,19.2317
2.20562,3.39026,16.7356
2.1553,3.103,16.1087
2.07402,3.60888,15.5236
1.91261,3.70502,15.2807
1.65716,5.76537,17.2761
1.70351,5.02242,15.8765
1.76848,4.60907,15.3607
2.00915,3.55226,15.2409
1.98528,3.72666,15.1004
2.23803,2.71107,16.8938
1.832,4.33223,15.0862
1.93105,3.82064,15.0552
1.90126,4.69325,15.7638
2.02421,3.00563,16.1973
2.13973,3.04661,16.0611
2.22725,3.89431,18.046
2.1601,3.88502,16.9789
1.95361,3.13422,16.3511
1.97599,3.77918,15.0662
1.99889,3.87572,15.1585
2.0056,4.06404,15.3999
1.99935,3.30235,15.6183
2.04853,4.11968,15.9627
2.11353,2.87936,16.2375
1.72813,5.03164,15.8207
2.04909,3.90552,15.5822
2.09411,3.36802,15.635
2.12202,3.25777,15.8356
1.92949,4.08494,14.9881
2.14712,4.62264,18.8746
1.83944,3.78398,15.7287
2.03424,3.98909,15.5568
1.96396,4.6619,16.3304
1.74794,3.93191,16.5032
1.85051,4.67731,15.4046
1.8328,4.40319,15.0914
1.73112,4.80305,15.6028
2.05263,3.31339,15.5298
1.83983,4.24503,15.0764
1.89747,4.20748,14.9866
1.83064,4.3052,15.0954
1.83633,4.57387,15.213
1.91043,4.40141,15.2268
1.81419,4.11179,15.358
1.93554,4.41135,15.4124
1.66208,4.57818,16.3487
1.80207,4.45037,15.1957
2.02888,3.74664,15.2707
1.79781,4.49478,15.2157
1.72663,5.00412,15.7881
1.72388,5.53785,16.8975
1.84699,3.8497,15.5113
1.8182,4.79409,15.5018
1.53602,5.27927,17.2554
1.60497,4.73028,16.8832
1.9517,4.14416,15.1154
1.75746,4.42179,15.498
1.94797,4.27712,15.2675
1.9173,3.54844,15.5582
1.88305,5.34863,17.618
2.01345,4.47133,16.4031
1.65325,4.27777,17.0367
1.70676,5.93295,17.982
1.66028,4.04701,17.5107
1.50833,3.92164,20.2593
2.13408,4.91037,19.5951
2.0308,3.78588,15.3036
2.08216,2.35878,17.7503
2.02175,3.72623,15.2243
1.99487,3.46214,15.3511
1.7652,4.91681,15.6278
1.66154,4.66434,16.2486
1.73005,5.21163,16.1253
1.70676,4.35611,16.1284
1.63461,5.93822,17.6679
1.47511,5.52356,17.8525
1.6827,4.99684,15.9585
1.88394,4.63597,15.5007
1.74739,4.29686,15.7434
1.75818,5.15201,16.0539
1.84267,3.885,15.482
1.69839,5.369,16.4171
1.72124,5.00089,15.7971
1.72054,5.51452,16.8197
1.77755,4.26497,15.482
2.13708,4.12991,17.242
1.94869,3.02967,16.7233
1.89508,4.71588,15.7687
1.54112,5.00879,17.3892
1.23945,5.97452,20.3825
1.3645,5.65873,19.0852
1.38812,4.71252,20.1687
1.78939,4.85217,15.5419
2.01327,3.27428,15.6266
1.97979,4.06287,15.1972
1.83039,4.39627,15.0951
1.63958,5.00077,16.2787
1.74672,5.13751,15.9992
1.62929,5.08223,16.3682
1.70725,5.7522,17.4315
2.02667,2.70641,17.0563
2.12016,3.73116,16.1246
2.02462,3.0787,16.0107
1.97084,4.1323,15.2195
1.86686,3.98816,15.1398
1.64998,5.53947,16.7591
1.75651,4.45238,15.4821
1.7305,5.57101,17.0232
1.6893,4.67462,15.9372
1.98241,4.14471,15.3239
1.83526,4.10265,15.2081
1.78869,3.95291,15.9166
1.92179,4.40619,15.3035
1.82182,4.10557,15.3037
1.76072,5.09784,15.9445
1.75888,4.18095,15.8047
1.8568,4.74608,15.5718
1.82338,3.6419,16.2845
1.64913,5.61574,16.9147
1.56627,4.53211,17.8056
1.79715,5.02716,15.907
2.00431,3.37948,15.461
2.00993,4.24854,15.7891
1.96481,3.24984,15.9336
1.94362,4.64567,16.0499
1.70699,4.18569,16.4625
1.94559,4.91001,16.8811
1.78031,4.06351,15.7799
1.87303,4.76366,15.7159
1.83743,4.33511,15.0694
1.8611,4.24984,15.0116
1.85746,4.42878,15.0901
1.94533,4.23866,15.193
2.0212,4.01876,15.4751
2.06689,3.06586,15.9137
2.03133,3.86318,15.3699
2.17483,2.72764,16.5774
2.25004,3.60753,17.7416
1.976,3.76712,15.0705
1.89059,4.19836,14.9789
1.94889,3.87172,15.0081
1.9205,4.13728,14.9914
1.6809,5.95376,17.8947
1.58242,4.56492,17.4913
1.72532,5.21823,16.1336
1.64584,4.4489,16.7831
1.80472,5.27267,16.6101
1.74196,4.02861,16.3427
1.88932,4.72627,15.7477
1.58064,5.08736,16.8433
1.66572,5.17721,16.1816
1.80341,4.52168,15.203
1.86071,4.33781,15.0326
1.75757,4.66317,15.4247
1.51351,5.70538,17.5489
1.71331,5.08361,15.9172
1.75868,4.88616,15.59
1.9021,4.01896,14.9827
1.90528,3.8952,15.0602
2.08655,5.28466,20.1214
1.78866,4.83393,15.513
1.90273,4.31862,15.083
1.71153,4.19318,16.3829
1.7364,5.34615,16.443
1.90558,3.57955,15.5795
2.21319,3.65529,17.2794
2.10324,3.84533,16.1038
2.08868,3.56659,15.6206
1.93468,3.26968,16.1273
2.02252,3.4416,15.3583
2.18709,4.21862,18.2812
1.57237,4.48279,17.8174
1.7335,4.66945,15.5656
1.73679,5.0799,15.8863
1.835,4.0628,15.2581
2.05919,3.77816,15.5249
2.02309,3.5148,15.2899
2.07622,3.54925,15.518
2.04151,3.82627,15.4179
1.8439,4.02143,15.2475
1.8897,4.28808,15.0222
2.06381,3.57032,15.4389
1.99732,3.77414,15.1227
1.97188,3.79766,15.0542
2.00187,3.70646,15.1445
1.88602,4.10839,14.9816
1.80986,4.6235,15.2574
1.67908,5.04002,16.0041
2.02802,3.60177,15.2571
2.2081,2.71157,16.7218
2.07582,2.83451,16.4033
1.96571,4.35092,15.5507
1.81141,3.74292,16.1569
1.92677,4.41573,15.3549
1.9093,4.42144,15.2524
1.76479,4.06389,15.9642
1.93136,4.71905,16.1243
1.82255,3.71088,16.1047
1.84898,5.10712,16.4682
1.84788,5.13025,16.5291
1.66126,3.84583,18.0686
1.64376,5.91303,17.6262
1.72167,4.51104,15.7504
1.86104,4.82248,15.7747
1.61059,4.41488,17.3763
1.60746,6.06504,17.934
1.61356,4.59398,16.9787
1.89528,4.82809,16.0703
1.85267,5.09928,16.477
1.67746,4.65186,16.0805
1.62439,5.41286,16.6203
1.73665,3.88341,16.7964
1.81793,5.39332,17.0968
1.7165,4.24531,16.2075
1.50831,6.05497,17.9851
1.51685,4.95238,17.7941
1.60434,5.13714,16.5899
1.97879,3.90502,15.076
2.01077,3.4274,15.3784
2.0818,3.12388,15.8119
2.17613,2.70177,16.621
2.11859,3.95295,16.5271
2.03718,3.74611,15.3241
1.99468,2.7734,17.1133
1.89436,4.57831,15.4489
1.65492,4.38601,16.777
1.72724,5.70663,17.4078
1.59466,5.34255,16.7261
1.73802,4.32603,15.8037
1.82552,4.80937,15.5549
1.87566,3.68554,15.5967
1.84204,4.62074,15.2844
1.92173,3.97813,14.9753
1.94053,4.04688,15
1.97039,4.26158,15.4177
1.80807,5.02005,15.941
1.9947,2.86706,16.8114
2.20648,3.38373,16.7388
1.86851,3.59462,15.8886
2.01403,4.33244,16.0368
1.95197,3.93609,15.0022
1.66942,5.06067,16.0718
1.72691,4.7646,15.6127
1.66133,5.00238,16.1022
1.83631,4.58769,15.2293
1.99819,3.47414,15.3288
1.79278,4.48,15.2365
1.77937,4.91385,15.6309
1.71319,4.68925,15.713
1.75404,3.62931,17.2906
2.02681,4.70531,17.3104
1.82183,4.27242,15.1492
1.76103,4.01372,16.1235
1.92148,4.27966,15.1153
2.00685,3.84835,15.1884
1.87054,4.03229,15.0757
1.86695,3.48211,16.2164
1.84812,5.30475,17.0909
1.82907,4.08418,15.2751
1.71986,5.19695,16.0904
1.57898,5.00457,16.9147
1.74384,5.09302,15.9111
1.75238,4.55802,15.4587
1.94989,4.1865,15.1531
1.94793,3.67842,15.1658
2.02474,3.92417,15.3806
1.95532,3.53327,15.3602
1.838,4.68997,15.3812
1.82696,4.12554,15.2405
1.97221,5.7358,20.0873
1.86445,3.37026,16.5844
1.85086,4.7672,15.5845
2.00971,3.09917,16.0354
2.09388,3.96858,16.2218
1.90946,3.75906,15.2113
1.81392,4.56098,15.202
1.85682,3.94772,15.2582
1.9802,4.25005,15.4846
2.03651,2.99557,16.1609
1.91158,4.57764,15.5731
1.78259,3.409,17.5766
1.82676,3.81446,15.795
1.95608,4.54221,15.9058
1.87106,3.9497,15.1617
1.77026,4.12263,15.781
1.65867,4.37313,16.7491
1.95468,4.69964,16.3314
1.74731,3.99051,16.3625
1.96239,4.1045,15.1336
1.95907,3.47764,15.4461
1.89313,4.3997,15.1432
1.81462,4.01614,15.5051
1.8937,4.26269,15.0116
2.04297,3.24887,15.6167
1.99941,3.98335,15.2475
2.05169,3.75366,15.438
1.98689,3.68661,15.1225
1.9472,4.04088,15.0171
1.9911,3.20803,15.8688
1.75867,4.75469,15.4629
1.72108,4.81452,15.66
1.92745,3.97392,14.9752
1.9378,4.33242,15.2861
1.97857,3.50581,15.3226
1.976,3.81026,15.0588
1.99113,3.60128,15.1886
1.8907,4.62117,15.5141
1.71518,3.84246,17.2349
1.82807,5.48403,17.4945
1.76752,3.78594,16.6254
2.02947,4.49026,16.6759
1.89562,3.34033,16.3134
1.89402,4.91963,16.3253
1.93692,3.10939,16.589
2.10752,2.77926,16.4502
2.0876,3.39742,15.5903
2.00669,3.59813,15.2035
1.92577,3.93683,14.9872
2.0725,3.33333,15.5552
1.88688,4.10396,14.9811
1.91916,4.04534,14.9663
1.77884,4.37567,15.3618
1.91024,4.33647,15.1338
1.85063,4.92318,15.9575
1.79152,3.73699,16.4323
1.79902,3.89888,15.9171
1.958,4.70691,16.3929
1.94939,3.47347,15.5063
2.063,4.26552,16.5102
2.13901,2.94591,16.1691
2.11106,3.73687,16.0226
1.93738,3.56638,15.3894
2.06922,3.7887,15.632
1.8866,4.19215,14.9777
1.95027,4.32711,15.3697
1.67796,4.58699,16.1441
1.66048,5.0315,16.1165
1.87436,4.39682,15.085
2.13398,2.71873,16.551
2.15759,3.42755,16.1967
2.03976,3.24368,15.628
2.05886,3.65608,15.4318
1.94326,3.08111,16.614
2.02135,3.86568,15.2952
1.76802,4.29586,15.5332
1.80977,5.01514,15.9378
1.83545,3.75031,15.8524
1.98319,3.29933,15.6979
2.37527,2.37285,18.1781
2.06642,1.86539,19.5211
2.26435,4.554,20.4644
2.13959,2.66727,16.6567
2.02975,3.89646,15.3916
2.31704,3.73617,19.0843
1.96777,2.80931,17.2557
1.94006,3.55601,15.3942
1.93164,4.18502,15.0603
1.93534,3.80325,15.0615
1.88101,2.98012,17.6786
1.8869,4.05397,15.0003
1.84811,4.30674,15.0411
1.78917,4.49021,15.2533
1.83886,4.58406,15.2287
1.9151,3.09917,16.8576
1.65702,4.898,16.1389
1.80905,4.362,15.1776
1.85075,4.40115,15.0689
1.9094,4.36184,15.1634
1.89378,3.8577,15.1537
1.84138,3.56872,16.2697
1.89489,4.85317,16.138
1.80936,4.34691,15.1813
2.00719,3.61001,15.1968
2.17875,3.04266,16.2954
2.28651,1.03151,20.5931
2.12582,2.14248,18.1449
2.08381,3.88176,15.9284
2.13023,3.70695,16.2127
2.00876,3.48934,15.3024
2.0381,3.44823,15.3712
2.22399,2.86333,16.7055
2.01672,3.24438,15.6747
2.13351,3.34329,15.9158
2.18084,4.35385,18.5782
2.1398,2.60902,16.7865
2.22377,2.51074,17.0531
1.90893,4.14901,14.9765
1.75637,4.66564,15.4312
1.73526,5.11677,15.9494
1.9011,4.34245,15.1035
1.73953,4.56496,15.5515
1.60789,5.64564,17.0162
1.48751,5.62521,17.7274
1.54053,5.37559,17.1939
1.53498,5.26272,17.2728
1.54338,6.50005,18.9226
1.33605,6.38437,19.3494
1.25866,6.36335,20.0226
1.36635,5.88203,18.959
1.36261,6.19868,19.0346
1.36564,5.68312,19.0545
1.34845,4.85135,20.4727
1.78744,4.65643,15.3159
1.69522,4.66446,15.8859
2.03564,3.85802,15.4003
1.86618,3.93394,15.2133
1.82421,4.78394,15.502
1.77967,4.42834,15.3239
1.82916,4.55932,15.1927
1.93437,3.80676,15.0604
1.92585,4.3603,15.2527
1.88229,4.45802,15.1795
1.99398,3.40235,15.4486
1.89553,4.43676,15.2048
1.99161,3.53988,15.2526
1.88297,4.41617,15.128
1.95832,3.84286,15.0239
2.11344,3.27101,15.779
2.04864,3.13865,15.8028
1.95818,4.03717,15.0561
1.9734,3.58127,15.2279
2.04133,3.73047,15.3443
2.09526,3.53173,15.6583
2.1514,3.08724,16.0924
1.95189,3.99446,15.0128
1.54451,5.51232,17.1953
1.85163,3.83623,15.4954
1.73121,5.30275,16.3243
1.84862,3.65271,15.953
1.83615,4.98971,16.0315
1.85766,4.65512,15.3948
2.10741,3.03532,15.9736
2.1234,3.27415,15.8401
2.00093,3.3275,15.5632
2.03986,3.84766,15.4254
1.93352,3.54642,15.4513
1.92611,4.67533,15.948
2.18757,2.4954,17.0123
2.30189,2.74362,17.4349
2.42066,2.36047,18.6388
2.41012,1.55369,19.2075
2.60982,2.63907,21.2938
2.34204,1.90923,18.4041
2.10787,3.53033,15.7681
1.86045,4.15327,15.0353
1.90324,4.09147,14.965
1.82505,4.20115,15.179
1.81704,5.30804,16.8158
1.66121,4.81933,16.1285
1.73373,4.90635,15.6642
1.69234,5.60794,16.9666
1.27675,5.85884,20.0186
1.16665,5.16449,22.4029
1.29881,5.51959,20.0813
1.43607,7.0997,20.2205
1.49898,5.57748,17.611
1.8962,4.23162,14.9969
1.82648,4.40226,15.1064
1.67749,5.28318,16.2756
1.77709,4.68921,15.3639
1.89094,4.09152,14.9773
1.8365,4.55605,15.1934
1.86409,3.00544,17.8115
2.12637,4.24924,17.4084
1.92037,3.04916,16.9632
1.78007,5.80152,18.1203
1.83834,4.15189,15.1404
1.7875,3.77411,16.383
1.78302,5.54138,17.2812
1.79515,3.96803,15.807
1.84547,4.76792,15.5581
1.74251,4.09232,16.1871
1.90075,4.759,15.9305
1.80398,3.9201,15.8105
1.99222,3.82993,15.1096
1.90469,3.2484,16.4953
2.03372,4.49176,16.7398
1.79466,3.17047,18.2059
1.90001,5.22667,17.3938
1.83949,4.49729,15.1385
2.09717,3.2692,15.6965
2.46841,2.97483,19.856
2.17424,2.29404,17.4934
2.27768,2.9702,17.247
2.22964,2.58045,16.9778
2.10642,3.27211,15.7396
1.97591,3.3651,15.5913
2.04,3.59185,15.3085
2.12058,3.10215,15.9294
2.15914,3.14183,16.1218
1.87492,2.8775,18.1177
1.95062,3.25602,16.027
1.88096,5.1074,16.7793
1.56096,6.16369,18.1162
1.58041,6.23967,18.3278
1.46767,5.56284,17.9251
1.35791,5.31922,19.534
1.3257,5.45126,19.8034
1.80729,5.1851,16.3727
1.6443,4.43008,16.8418
1.71874,5.61664,17.0951
1.66642,5.2482,16.2574
1.61153,5.40894,16.676
1.83511,4.94849,15.9176
1.60399,5.44244,16.7496
1.60358,4.70724,16.9355
1.72079,5.7138,17.3914
1.73515,4.51378,15.6202
1.88836,4.46395,15.2127
1.76596,4.26338,15.5963
1.92605,4.32355,15.1974
1.97877,3.61463,15.1808
2.15113,3.11075,16.0783
2.2698,2.98608,17.1645
2.34471,2.78687,17.9373
2.32912,2.41772,17.7566
2.28911,2.79081,17.309
2.01099,3.59328,15.2139
2.1902,3.9024,17.4814
1.97626,2.12421,19.5461
2.0457,3.55562,15.3406
2.08795,3.29467,15.6403
2.08511,3.61783,15.6208
2.15864,2.85143,16.3532
2.07866,2.97296,16.081
2.04855,3.98231,15.696
2.15444,3.0292,16.1482
2.16231,3.15344,16.1435
2.17501,2.28052,17.5266
2.07119,4.00967,16.0134
1.85873,3.41171,16.5259
2.11033,4.3904,17.5751
1.84467,3.17838,17.4745
1.90578,4.2475,15.0264
1.94573,3.28227,15.9956
1.95281,4.59338,16.0067
1.66617,4.27766,16.8443
1.70787,5.04147,15.8806
1.49711,5.62391,17.6395
1.57409,4.87888,17.1022
1.81242,5.04576,16.0284
1.63545,4.72874,16.4909
1.82187,5.14513,16.3614
1.68538,4.45588,16.2351
1.82257,4.98576,15.9353
1.69715,4.54117,15.9781
1.71962,4.48989,15.7926
1.80297,4.67816,15.3155
1.8361,4.35663,15.0745
1.93859,3.77295,15.083
