0.0457584,63448.5
0.0457584,63448.5
0.0401757,65645.2
0.0390712,66044.3
0.0390712,66044.3
0.0335374,68400.7
0.0305419,69761.3
0.0261504,71792.1
0.0166804,76683
0.0140153,78062.1
0.0176288,76284.1
0.0157497,77178.1
0.0297701,70200.5
0.0173462,76339.3
0.0179097,75943.8
0.0260124,71847.5
0.0338021,68318.3
0.0239047,73017.7
0.0213601,74153.1
0.0262912,71722.1
0.0261704,71832
0.030159,69914.6
0.0255707,72116.7
0.0257845,71997.5
0.035334,67648
0.0200003,74880.8
0.0257279,72054.1
0.0285786,70699.5
0.0246384,72623.9
0.01816,75898
0.0159477,77171.6
0.0142277,78026.6
0.0151759,77663.6
0.0215815,74259.3
0.0240099,72923.5
0.0262292,71786.4
0.0261996,71771
0.0266467,71647.1
0.02841,70751.6
0.020217,74735.6
0.0156188,77330.7
0.0179454,76077.8
0.0109446,79971.7
0.0172718,76427.4
0.0107278,80087.6
0.00802111,81565.7
0.0140043,78381.5
0.00768421,81910.3
0.0057562,83156.5
0.00420667,84116.2
0.00359715,84729.6
0.00815166,81665.2
0.00814908,81760.5
0.0100837,80730.5
0.00764866,81999.9
0.0037882,84434.7
0.00266655,85262
0.00403434,84311.2
0.00703663,82586
0.00266894,84901.6
0.00140113,86182
0.000669415,86643.1
0.00136049,86214.5
0.00922168,80919.3
0.0162,76945.2
0.0170554,76362.9
0.0278948,71122.9
0.0254188,72160.3
0.0269179,71419.7
0.0250175,72377
0.0242785,72716.4
0.0267216,71542.7
0.0115418,79533.9
0.0116418,79710.2
0.0112239,79845.1
0.00894766,81111.9
0.00479327,83881.3
0.00448033,83877.3
0.00501207,83591.1
0.00519047,83687.8
0.0034885,84455.1
0.0100744,80545.9
0.00238539,85283.8
0.00904695,80869.8
0.012078,79326.7
0.0102514,80357.4
0.0120669,79264.1
0.00375833,84541.7
0.0086128,81247.1
0.00632962,82921.4
0.0104098,80335.9
0.0104098,80335.9
0.0154845,77396.5
0.0070822,82180
0.0111647,79876.8
0.0129768,78813.7
0.0105348,80096.4
0.00662898,82578.7
0.00555187,83225.1
0.00448142,83851.8
0.0091932,81134.9
0.00618988,83002.4
0.00729004,82330
0.00169576,85816.9
0.00463081,84303.6
0.00418787,84540.1
0.00195467,85824.3
0.00212705,85814.1
0.00455805,83863.6
0.00402255,84174.3
0.0130333,78841.1
0.0144515,77926.4
0.0158156,77165.7
0.0174571,76259.2
0.0123764,79135.7
0.0123764,79135.7
0.0123805,79167.6
0.0124501,78859.8
0.0101666,80421.2
0.0126269,78883.6
0.0115447,79658.5
0.014622,77969
0.0267099,71504.9
0.0358252,67437.8
0.0296523,70166.9
0.0152038,77449.6
0.0233741,73251.5
0.0215202,74195.5
0.025702,72031.8
0.0248143,72420.1
0.0129029,78739.1
0.0312327,69540.2
0.0209937,74380.3
0.0272068,71418.4
0.0177381,76244.4
0.0126663,78900.3
0.00810213,81612.4
0.017967,76150.6
0.0289068,70443.3
0.0181164,75855
0.00860899,81335.3
0.0106236,80045.5
0.00449227,83869.8
0.00241726,85326
0.00260458,85381.6
0.00236623,85599.6
0.00021398,87063
0.00744361,82176.5
0.00155916,86282.9
0.00063548,86817.6
0.00132163,86231.9
0.00502924,83787.8
0.00882565,81424.7
0.00597219,83148.8
0.0101071,80470.8
0.0107606,80140.8
0.0138788,78434
0.0140679,78187.9
0.00478161,83515.3
0.0148762,77641.7
0.0254848,72108
0.0282699,70810.6
0.0349922,67834.5
0.0346845,67934.2
0.0244059,72777.4
0.030029,70073.9
0.0317857,69290.4
0.0214186,74211.7
0.025572,72123.2
0.0195551,74971.6
0.021337,74310.5
0.0190551,75538.6
0.0261662,71829.1
0.0210835,74311.4
0.0257488,71999
0.0257146,72049.2
0.0334728,68506.5
0.0243909,72638.8
0.033152,68592.7
0.0242693,72879.4
0.0299686,70141.7
0.0196655,74901
0.0168348,76617.2
0.0194811,75285.2
0.0270873,71371.1
0.0138713,78382.2
0.0111657,80007.4
0.0101138,80598.5
0.00985064,80839.1
0.00425354,84251.6
0.00354426,84728.5
0.00048089,86712.7
0.00203988,85866.2
0.00266866,85031.1
0.00434511,84005.1
3.17312e-006,86769.6
0.00331441,85116.6
0.00316915,85217.1
0.00202482,85709.3
0.000842781,86395.8
0.00254673,85412.8
0.00213203,85551.6
0.00310714,85104.2
0.0011404,86383.6
0.00379315,84355.7
0.011142,79896
0.0126085,79094.1
0.00690717,82269.4
0.00919779,81123.6
0.00919779,81123.6
0.00121202,86122.2
0.00121202,86122.2
0.00329439,85091
0.00471819,84108.6
0.00516,83718.9
0.000849524,86553.1
0.00082409,86409.6
0.000580469,86518.5
0.00455936,83681.2
0.0144508,78132.9
0.00889049,81177.4
0.0394299,65891.5
0.026742,71509.4
0.0267455,71417.2
0.0239569,72915
0.0170898,76405.5
0.0340089,68231
0.0244576,72656.6
0.0179642,76010.8
0.0237458,73121.9
0.0154121,77292.8
0.0197583,75022.6
0.0187597,75502.7
0.0276392,71117.4
0.0223381,73768
0.0201767,74818.1
0.0362929,67220.4
0.0298484,70129.2
0.019816,74973.8
0.0269168,71366.7
0.0231448,73265.3
0.0314637,69296.6
0.0242279,72786.6
0.0265962,71710.7
0.0137161,78414.6
0.0178109,76265.7
0.0190311,75545.2
0.0128125,79000.8
0.00709874,82496.8
0.00445366,84160.3
0.00702362,82524.1
0.00303837,85303.5
0.000775061,86650.9
0.00596582,83254.8
0.00764589,82155.5
0.00655268,82575.3
0.0151119,77434.9
0.0159309,77027.1
0.0268869,71385.4
0.0372777,66818
0.0338216,68346.8
0.0335762,68403.8
0.036726,67092.4
0.0333665,68515.2
0.0189646,75499.9
0.02742,71232.6
0.027187,71277.1
0.0161721,77020
0.0174732,76336.5
0.0157409,77104.9
0.0114116,79820.9
0.010018,80519.6
0.00852625,81405.6
0.0121846,79336.3
0.0177745,76120.9
0.042226,64792.1
0.042226,64792.1
0.0347761,67891.8
0.0293234,70358.8
0.0235974,73093.9
0.0275466,71138.5
0.0230226,73373.8
0.0262759,71804.6
0.00729541,82332.4
0.00994585,80865.5
0.00885582,81476.6
0.00642337,82888.4
0.00657615,82662.6
0.00735523,82042.2
0.0120844,79347
0.0021306,85399
0.00442229,84253.4
0.00212282,85500.2
0.000384896,86837.4
0.000150848,86837.7
0.00432267,84318.7
0.000742536,86687.6
0.000742536,86687.6
0.00520384,83811.5
0.0100746,80641.1
0.00867585,81183.2
0.0121505,79318.6
0.0149248,77627
0.00898741,81194.9
0.0154837,77340
0.0154837,77340
0.0186146,75767.7
0.019206,75317
0.0115936,79872.5
0.0101289,80434.3
0.0124775,79254.9
0.00363838,84369.9
0.00499422,83695.8
0.00443687,84220.3
0.00259991,85475.6
0.00244558,85648.2
0.00514768,83636.7
0.00715205,82369.5
0.0129698,78878.3
0.0147212,77874.6
0.0109719,79939.1
0.00519345,83265.5
0.00416762,84064.6
0.00810021,81969.3
0.00270737,85311.1
0.00314961,84908.1
0.00687112,82546.4
0.00362007,84561.3
0.00557245,83642.2
0.00329542,84879.6
0.00444342,84398.3
0.00618636,83058.7
0.00710589,82596.1
0.00593355,82969.8
0.00959597,80852.9
0.00794441,81901.3
0.00511608,83370.7
0.00329553,84456.2
0.0017618,85821.8
0.000396955,86720.8
0.00333751,84702
0.00607199,82759
0.00558918,83249.3
0.00332521,84674.4
0.000956379,86336.5
0.0079684,81736
0.00879924,81293.4
0.00987453,80706.9
0.00349567,84885.5
0.00349567,84885.5
0.000441016,86745.9
0.000441016,86745.9
0.00534475,83458.4
0.00534475,83458.4
0.00898163,81349.3
0.000801694,86166.2
0.00260983,85148
0.00732706,82459.7
0.00741607,82302.6
0.00974855,80858.1
0.00631709,82710.7
0.0104126,80307.1
0.00886163,81391.9
0.00846664,81597.8
0.0153755,77409.5
0.0179756,76039.5
0.0169067,76574.4
0.0143604,78028.8
0.0116763,79577.4
0.0159929,77111.6
0.016089,77009.6
0.0112436,79723.8
0.00792063,81782.9
0.017433,76422.6
0.0314516,69390.8
0.030244,69838.4
0.0253931,72226.6
0.0187614,75515.8
0.026568,71571.1
0.0162062,76957.8
0.0164028,76716.5
0.0113553,79660.6
0.0102577,80214.2
0.00785348,81793.1
0.0101372,80400.6
0.0238646,72997.6
0.0201697,74855
0.0166563,76664.7
0.00872298,81313.1
0.00953283,80807.4
0.0092202,80952
0.0117836,79727.9
0.0101777,80760.2
0.00898963,81358.1
0.010596,80337.7
0.00548242,83191.6
0.0150588,77550.3
0.0194938,75272.2
0.0281816,70895.6
0.0158344,77237.3
0.0137181,78380.4
0.0371695,66893.3
0.0346891,67960.1
0.0180307,76032
0.0245294,72637.6
0.0418351,64945.2
0.0462192,63280.3
0.0432282,64421.6
0.0348195,67949.4
0.0267014,71572.1
0.0320066,69119.1
0.0332468,68555.8
0.0332468,68555.8
0.0221092,73982
0.030673,69686.3
0.0322385,68981.5
0.021545,74158.1
0.0164807,76803.5
0.00892757,81069
0.0146062,77809.9
0.0180592,76012.3
0.0136719,78313.6
0.0156269,77332.6
0.0153862,77485.9
0.0248746,72432.2
0.0203068,74756.6
0.0144502,77892.9
0.0200359,74857.5
0.0215004,74112.1
0.0222178,73768.6
0.0304874,69809.1
0.0265464,71585.8
0.0355752,67475.7
0.0320777,69041.2
0.0126559,78958
0.0256498,72105.7
0.00736001,82061.9
0.0116463,79705.3
0.0152159,77425.7
0.0385357,66357.5
0.0368648,67042.5
0.0309158,69570.4
0.0210998,74311.1
0.0273274,71307.4
0.023353,73154.8
0.0280992,70895.3
0.0341154,68163.5
0.0208407,74428
0.0396085,65907.1
0.0361668,67295.1
0.0361668,67295.1
0.0352596,67706.3
0.037872,66525
0.0313909,69404.2
0.0179931,76036.5
0.0344649,68041.5
0.0195913,75185.4
0.0364211,67265.1
0.0346758,68028.3
0.0299097,70045.2
0.0209437,74512.7
0.0238056,72970.1
0.0212434,74231.2
0.0295062,70197.7
0.0202478,74742.2
0.00871628,81305.8
0.010648,80169.5
0.0129817,78911.2
0.010773,80049
0.0140654,78320.9
0.0158557,77215
0.0128927,78801.3
0.0230441,73390.8
0.0248293,72381.8
0.016627,76800.1
0.0107092,80057.1
0.0141712,78185.1
0.0110633,79943.7
0.0113269,79806.1
0.00784257,81581.5
0.0209422,74475.9
0.0215249,74044.4
0.0248068,72512
0.0134341,78522.5
0.0179065,76190
0.0168672,76602.2
0.017197,76451
0.0274125,71247.1
0.0300747,69934.9
0.0312507,69484.6
0.0184875,75652
0.00904805,81183.9
0.00698492,82270.3
0.00645335,82603.7
0.00377905,84531.8
0.010258,80489.5
0.00376349,84530.5
0.00171175,85948.9
0.000812554,86330.4
4.27032e-005,86889.7
0.00649037,82882.6
0.00437608,83984.8
0.0097325,80565.4
0.0097325,80565.4
0.00946448,80870.4
0.0111927,79680.8
0.00760716,82070.5
0.00760716,82070.5
0.00561533,83149.5
0.00727988,82114.1
0.0127312,78896.3
0.0106876,80115.9
0.0105364,80165.2
0.0207851,74448.2
0.0202086,74851.2
0.0275244,71186.7
0.025512,72116.2
0.0329375,68656.3
0.0143646,77794.6
0.0119312,79273.5
0.0275433,71321.5
0.0320138,69112.8
0.02933,70413.6
0.0242084,72793.5
0.0233995,73063.9
0.0267648,71486.1
0.0318932,69166
0.0310371,69557.4
0.0210954,74403.7
0.00943371,80777.7
0.0119936,79607.7
0.00335608,84728.1
0.00389838,84340
0.000186254,86840.6
0.000555324,86627.2
0.000258492,86938.9
0.00096566,86372.4
0.00344983,84704.5
0.00344983,84704.5
0.00518459,83327.2
0.00989631,80736.3
0.00833491,81445.5
0.0100744,80454.6
0.0109068,80020.4
0.020854,74541.4
0.0220091,73913.8
0.029624,70172
0.0261087,71861.7
0.0212893,74242
0.0314057,69459.7
0.0338357,68321.6
0.0364434,67183.1
0.0364434,67183.1
0.0415362,65069.7
0.0415362,65069.7
0.0323687,68934.3
0.0392722,66016.4
0.0259993,71875.1
0.0189616,75734.7
0.0324629,68861.8
0.0151471,77596.3
0.0113536,79690.3
0.0104354,80104.4
0.0149539,77406.7
0.0189884,75475.2
0.0311889,69532.3
0.0327057,68779.2
0.037763,66625.9
0.0393583,66046.2
0.0413739,65091
0.0272414,71389.8
0.0390943,65991.7
0.0283282,70743.1
0.0184911,75722.5
0.0233836,73192
0.0297095,70138.1
0.0142292,77989.4
0.0225595,73578.6
0.0309853,69596
0.0169126,76589.3
0.0208945,74526.4
0.0296054,70199.4
0.0182607,75739.6
0.0191954,75323
0.0246891,72446.1
0.0161737,76983
0.0147895,77728
0.0121955,79220.9
0.0120618,79168.6
0.0282168,70815.9
0.0176263,76137.7
0.0176263,76137.7
0.0238772,72920.4
0.0363229,67287.1
0.0364767,67184.2
0.033692,68356.6
0.0322712,69034.8
0.0334088,68469.3
0.0183322,75766.7
0.0257092,72019.6
0.0296318,70280.2
0.0453504,63592.2
0.0453504,63592.2
0.0433217,64357.5
0.0390432,66056
0.0288498,70639
0.0270517,71404.1
0.0379303,66538.6
0.0379303,66538.6
0.0348939,67846.7
0.0257572,71993.4
0.0174718,76210.4
0.0194515,75152.8
0.0195188,75187.7
0.0335215,68423.5
0.0232519,73314.8
0.0314652,69309.6
0.0176594,76046.1
0.018721,75637
0.0140192,78226.5
0.0150509,77589
0.0166795,76681.4
0.0175755,76322.7
0.0181184,75877.5
0.0269634,71374.7
0.0264661,71691
0.0324194,68833
0.0298101,70201.5
0.0281393,70794
0.0224606,73622.5
0.0331241,68650.5
0.0179281,75970.9
0.0295062,70209.7
0.0237146,72994.1
0.0292182,70373
0.0284427,70635.9
0.0162,77010.9
0.0351397,67727.3
0.0332841,68554.1
0.0276577,71139.9
0.0276577,71139.9
0.0300054,70015.9
0.028033,70979.5
0.0244922,72646.8
0.0332951,68511.5
0.0310292,69523.8
0.0269573,71358.5
0.0211004,74399.3
0.0309866,69585.2
0.0275764,71123.4
0.0326589,68798.9
0.0357668,67486.8
0.0381891,66426.5
0.0373792,66789.8
0.0329102,68710.5
0.0316568,69187.2
0.0274337,71276.1
0.0188375,75505.7
0.0336374,68357.3
0.0248735,72509.8
0.0201198,74941.3
0.0265673,71610.6
0.0334297,68514
0.0171238,76454.1
0.0269933,71442.1
0.0249863,72427.9
0.0146775,77806
0.0280603,70888.6
0.035951,67427.4
0.0376996,66643.6
0.0305598,69728.6
0.0183737,75752.3
0.0269585,71461.7
0.0225921,73602
0.017572,76213.1
0.0115693,79480.5
0.0191446,75439.6
0.0224931,73595.7
0.0231559,73265.8
0.04144,65104.3
0.0312399,69480.9
0.0215368,74145.2
0.0197599,75015.9
0.0255349,72045.6
0.0255349,72045.6
0.0198886,74918.1
0.0157334,77160.1
0.0222353,73867.9
0.0284343,70731.9
0.0324038,68867.9
0.0327215,68769.2
0.0236849,73087.4
0.0145298,77923.2
0.0260216,71956.6
0.0151903,77601
0.0250833,72388
0.023973,72975.3
0.0106551,80125.7
0.0106551,80125.7
0.00582209,83097
0.00709593,82249.4
0.00728213,82230.2
0.00642013,82616.1
0.00906111,80986.9
0.0173667,76370.9
0.0134955,78330.5
0.0181987,75835.7
0.0202911,74744
0.0161226,76944.4
0.0170437,76360.4
0.0211752,74237.6
0.0321333,69062.8
0.0325485,68879.6
0.0342025,68139.4
0.0239169,72986.8
0.0265073,71654.9
0.0218488,73825.8
0.0246798,72541.3
0.0181086,75915.5
0.00955566,80811.4
0.0113571,79738.3
0.0112332,79837.6
0.00962767,80883.4
0.0118224,79432.8
0.0111155,79906
0.0171919,76279.5
0.0189387,75445.2
0.0157167,77169.2
0.0162791,76963.6
0.0316254,69263.1
0.0190275,75568.7
0.0264127,71696.2
0.0359338,67392.5
0.0146194,77655.2
0.0170183,76640.4
0.0227088,73524.6
0.0227088,73524.6
0.0287216,70616.5
0.0338315,68305.8
0.0282498,70809
0.0200831,75016.2
0.027417,71233.3
0.0162413,77022.4
0.0140786,78110.8
0.0119911,79321.7
0.0278379,71026.6
0.0373818,66728.1
0.0319852,69091.6
0.0198141,74960.1
0.0189839,75367.5
0.0359193,67375.4
0.0242233,72797.9
0.0242233,72797.9
0.0201132,74717.1
0.0245796,72561.3
0.019976,74904.6
0.0263727,71776.1
0.0224641,73585.7
0.0259214,72024.4
0.0316619,69245.2
0.0378695,66584.6
0.0378695,66584.6
0.0379811,66519.3
0.0223092,73824.4
0.0360103,67365.9
0.0284994,70671.2
0.0326333,68819.7
0.0216525,74095.6
0.0130436,78717.5
0.0205182,74795.4
0.0381642,66412.1
0.0135073,78313.9
0.0114318,79669.5
0.0123649,79190.3
0.00453417,84065.3
0.00371005,84582.8
0.00370984,84442.6
0.00234944,85644.7
0.00194353,85914.7
0.000531666,86622.7
0.012084,79667.7
0.0102635,80404.4
0.0196779,75232
0.00897689,81086.8
0.00478335,83873.7
0.0111674,79881.4
0.0141311,78050.4
0.0260264,71983.8
0.0404237,65520.3
0.0451056,63696.1
0.0445873,63873.3
0.0445873,63873.3
0.0294055,70419.2
0.016112,77152.5
0.0118789,79352.2
0.0219261,74034.6
0.0268629,71623.7
0.0484403,62442.3
0.0484403,62442.3
0.049498,62040.3
0.049498,62040.3
0.049498,62040.3
0.0483255,62443.2
0.0455003,63517.8
0.046407,63200.7
0.0468567,63032.3
0.0457173,63450.9
0.0418538,64965.1
0.0447318,63845.1
0.0447318,63845.1
0.0433119,64378.6
0.0382794,66457
0.0321994,69046.8
0.0160863,76983
0.0231256,73265.5
0.0255926,72134.3
0.033999,68192.8
0.023436,73201.3
0.0333319,68475.2
0.0337571,68444.5
0.0312721,69546.7
0.009354,80725.9
0.0101903,80372.3
0.00700434,82318.2
0.00981507,80575.6
0.0144066,77915.5
0.0151037,77514.7
0.010873,79958.6
0.010873,79958.6
0.0108832,80199.5
0.00672226,82514.3
0.0158487,77192.2
0.0229787,73373.1
0.0225227,73596.8
0.0233145,73320
0.016836,76567.5
0.0116166,79760.6
0.00608646,83124.3
0.0147538,77946.8
0.0180673,75889.3
0.0216446,74084
0.0240662,72896.7
0.0220932,73861.7
0.0332519,68570.3
0.0270602,71432
0.0213163,74245.2
0.0322553,68937.2
0.0207008,74605.1
0.0174851,76368.9
0.00908403,81272.4
0.00479497,83607.3
0.00961068,80769.9
0.00496031,83834.5
0.00443628,83873.4
0.00734313,82112.3
0.00686998,82321.8
0.00186859,85485.8
0.00279997,84811.6
0.00300394,85010.9
0.00488373,83788.1
0.0177033,76105
0.0191429,75363.7
0.0338884,68322.5
0.0352933,67666.8
0.024446,72675.4
0.0111246,79843.6
0.0170679,76516.3
0.00769302,81801.1
0.016988,76660
0.0108347,80207.9
0.0112189,79718.4
0.0100295,80330.9
0.0209521,74447.3
0.0209554,74446.8
0.0207261,74532.6
0.0174713,76257.4
0.0145815,77703.6
0.0278893,71079.3
0.0226983,73474.6
0.0229251,73347.6
0.0184668,75712.3
0.0255644,72153.2
0.0186821,75685.2
0.0140738,78226.2
0.0173007,76328.2
0.014084,78155.2
0.014084,78155.2
0.00698851,82277.4
0.0089268,81183.9
0.0131821,78683.4
0.0155695,77412.6
0.0253872,72140.4
0.0198381,74983.8
0.0364823,67141.7
0.0179736,75873.6
0.0110314,79913.7
0.013938,78092.7
0.0180266,75874.2
0.0132672,78558.5
0.0270445,71401.5
0.0302642,69935.5
0.0309598,69596.8
0.0295327,70208.9
0.0288698,70606.4
0.0217152,74181.5
0.0197024,75043.7
0.0180673,75837.8
0.0250407,72414.6
0.0133767,78512.8
0.0240269,72744.9
0.0139455,78093.6
0.0153247,77524.3
0.00820324,81616.8
0.0139229,78457.6
0.0066557,82491.1
0.0095334,80752
0.012939,78829.6
0.0155722,77283.1
0.011332,79783.4
0.00799845,81914.4
0.00834071,81548.6
0.00949974,80808.8
0.0123682,79251.6
0.0156985,77290
0.0204951,74652.6
0.016928,76494.7
0.0280875,70892.2
0.0373002,66833.2
0.0300111,70101.8
0.0375991,66676.8
0.0207815,74442.4
0.0333833,68514.5
0.0308246,69813.2
0.0221992,73720
0.028464,70778.8
0.0179437,75863.6
0.0225011,73682.8
0.0328658,68734.5
0.0228947,73484.2
0.0148192,77635.6
0.0111536,79838.9
0.0066283,82497.3
0.0066283,82497.3
0.0150816,77717
0.0162736,76945.2
0.00985996,80522.2
0.0134272,78505.1
0.0156086,77257.9
0.0131163,78678.3
0.0052824,83268
0.0115791,79550
0.0132615,78644.7
0.0141801,78185.7
0.0205255,74652.4
0.0157907,77336.8
0.024041,72844.7
0.0228368,73437.9
0.0367468,67006.5
0.0246467,72529.1
0.020484,74594.9
0.0247741,72598.5
0.0362732,67246.3
0.0249466,72489.8
0.0200381,74958.2
0.0115145,79540.9
0.0212746,74258.5
0.0154185,77465.3
0.0111782,79914.8
0.0165267,76816.9
0.0240432,72872.3
0.0239119,72802.6
0.0197057,75005.2
0.0306325,69749.5
0.0158636,77101.7
0.0173566,76297.3
0.01366,78371.5
0.0256749,72116.8
0.0302777,69886.8
0.028584,70696.3
0.0170007,76625.8
0.0289883,70399.9
0.01875,75489.2
0.0262198,71780.1
0.0180126,75932.6
0.0199892,74894.4
0.0265521,71627
0.0249735,72344.2
0.0391876,66082.5
0.027715,71038.8
0.0267456,71516.8
0.015329,77379.7
0.013116,78578.6
0.0268857,71522.2
0.0162694,76793.6
0.0170713,76515.1
0.00903459,80991.5
0.0128877,78885.5
0.012687,78863.7
0.0110904,79831.3
0.0099101,80668.3
0.0099101,80668.3
0.0102982,80215.2
0.0205229,74509.4
0.0163825,76815.7
0.0309698,69529.3
0.0250651,72296.8
0.0244868,72585.3
0.0188036,75660.1
0.0188987,75652.8
0.0104248,80209.5
0.0130244,78685.6
0.0319532,69095.2
0.0218313,73982.5
0.0265422,71611.7
0.0216778,74121.4
0.0259116,71895.1
0.0293127,70368.4
0.0339164,68342
0.040464,65538.8
0.0309729,69610.6
0.0297341,70129.3
0.040218,65585.5
0.0438616,64142
0.0461402,63301.6
0.041723,64983.4
0.0260255,71870.4
0.0400032,65642.5
0.027314,71270.9
0.0294932,70294.7
0.0328268,68729.7
0.0369297,66978
0.0369297,66978
0.0328662,68796.9
0.0434756,64320.2
0.0386898,66165.3
0.0397789,65800.8
0.036511,67194
0.0294535,70376.1
0.0184488,75585.7
0.0279862,70934
0.0238558,72980.2
0.0355603,67618.7
0.0423295,64741
